image_path,group_id,entity_name,entity_value,entity_number,entity_unit,unit_encoded,extracted_text
output_images/617BQ7os0zL.jpg,208023,item_weight,2.1 kilogram,2.1,kilogram,14,
output_images/81Bvny-Io+L.jpg,810266,item_weight,115.0 gram,115.0,gram,11,"tit deinem
Namen

reat brcht
Wresngremég- Sm eit eT

tgp sen gin a Es
sity eon

stn AH Wr (EM UY 208
Ps Nh arate oho RE"
output_images/71WsT7ZTcoL.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,
output_images/7146pzdSl-L.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,
output_images/71l3XKJTfTL.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,‘repaoe —Sptaage at
output_images/71vu4ao7W8L.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,"COMPARISONS

BEFORE AND AFTER USE

<>

|"
output_images/71yEFSK7idL.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,
output_images/61AniafoUNL.jpg,369753,item_volume,50.0 millilitre,50.0,millilitre,20,"+ Non aking Esyto spread
“Brightening Non re
* Releshing Moisturing"
output_images/619Gugue9oS.jpg,120219,maximum_weight_recommendation,26.0 ton,26.0,ton,27,"It has abrasion and
scratch resistance"
output_images/41NJVeEAKqL.jpg,752266,wattage,10.0 watt,10.0,watt,29,"Eg ENERG*

Klighten
6090-10W

£2) .o00n SE"
output_images/71y9Tt9YnpL.jpg,752266,wattage,10.0 watt,10.0,watt,29,
output_images/71zrwf3C-vL.jpg,752266,wattage,10.0 watt,10.0,watt,29,
output_images/81+0uWW2YSL.jpg,752266,wattage,10.0 watt,10.0,watt,29,
output_images/51In7U3sK+L.jpg,524635,item_weight,50.0 milligram,50.0,milligram,19,50 MG:
output_images/619TbdH8SqL.jpg,524635,item_weight,50.0 milligram,50.0,milligram,19,
output_images/71mH+pHNFYL.jpg,916768,item_volume,100.0 gallon,100.0,gallon,9,
output_images/81-YLgZ1DYL.jpg,993359,item_weight,25.0 gram,25.0,gram,11,
output_images/81P5Kg3V+oL.jpg,993359,item_weight,10.0 gram,10.0,gram,11,
output_images/81-4NXS8EDL.jpg,993359,item_weight,25.0 gram,25.0,gram,11,
output_images/61e6rWe2PEL.jpg,675317,item_weight,31.0 gram,31.0,gram,11,
output_images/51SlrY7ISzL.jpg,523149,item_weight,6.9 gram,6.9,gram,11,"585 Ros gold
Natural Zeon

weight 69g"
output_images/71Pa2HQbcgL.jpg,179080,voltage,48.0 volt,48.0,volt,28,"@ 60Miles sr282032

NE wie 48V 17.5Ah
g sown
ob eectitiyle
is > sine Bye
8 Norma he"
output_images/81bITc7TE0L.jpg,179080,voltage,48.0 volt,48.0,volt,28,
output_images/81bITc7TE0L.jpg,179080,wattage,750.0 watt,750.0,watt,29,
output_images/61L9mBkXlLS.jpg,396159,item_weight,91200.0 gram,91200.0,gram,11,
output_images/61UhAMaVLJL.jpg,459516,item_volume,2.0 millilitre,2.0,millilitre,20,
output_images/71+SBz4va1L.jpg,459516,item_volume,2.0 millilitre,2.0,millilitre,20,
output_images/71z0GsTP1OL.jpg,459516,item_volume,1.69 fluid ounce,1.69,fluid,8,
output_images/71Js+juCbCL.jpg,459516,item_volume,1.69 fluid ounce,1.69,fluid,8,"Wty CHOOSE NATUREALM?

Nace sents

om eb

cca et to"
output_images/71DTHyFbuIL.jpg,801829,item_weight,8.8 pound,8.8,pound,25,
output_images/51QJLriRIdL.jpg,397856,item_weight,2000.0 gram,2000.0,gram,11,
output_images/81chB+X-kjL.jpg,609802,item_weight,4.78 pound,4.78,pound,25,
output_images/815Ws+Mt-qL.jpg,329793,item_weight,9.0 ounce,9.0,ounce,22,‘TANSOLE T-SF123 SIZE
output_images/71AMinte94L.jpg,449021,item_weight,10.0 ounce,10.0,ounce,22,
output_images/61WjaA+vdgL.jpg,523149,item_weight,2.0 gram,2.0,gram,11,
output_images/71JeoHuadrL.jpg,767202,item_weight,100.0 gram,100.0,gram,11,
output_images/81QInGYE5qL.jpg,609802,item_weight,40.0 kilogram,40.0,kilogram,14,
output_images/71IFkS585yL.jpg,523149,item_weight,28.0 ounce,28.0,ounce,22,
output_images/51sy+iqxn9L.jpg,752266,voltage,"[85.0, 265.0] volt",,,0,
output_images/71YBYYA6qkL.jpg,709627,item_weight,4.99 ounce,4.99,ounce,22,"LED 409 0210150)
SEED |< 150"" (144m
ED ho Shim,

Hetos* Gesmm"
output_images/51IYNh9x+uL.jpg,934747,item_weight,10.0 gram,10.0,gram,11,
output_images/61AyXeb65fL.jpg,308856,item_weight,400.0 gram,400.0,gram,11,
output_images/61nd1+lAgrL.jpg,308856,item_weight,10.0 kilogram,10.0,kilogram,14,"Guide datimentation © c=
quotidienne"
output_images/61etA3xLJxL.jpg,746096,voltage,0.7222222222222222 volt,0.7222222222222222,volt,28,
output_images/81ARYRIdLXL.jpg,630869,item_weight,22.0 gram,22.0,gram,11,
output_images/51IWPRven8S.jpg,993359,item_weight,100.0 gram,100.0,gram,11,
output_images/51kBzwH58cS.jpg,993359,item_weight,100.0 gram,100.0,gram,11,
output_images/716ypiLKEwL.jpg,881883,item_weight,776.58 gram,776.58,gram,11,"WEIGHT COMPARISON

==\ =
ava

‘With tho tame es crap much ightor han

rnny 100% boca cura

mr olen of hi tains much
‘Zor han toto ovina 100% backoc carta"
output_images/616ZtSw0J3L.jpg,866516,item_weight,1230.0 gram,1230.0,gram,11,
output_images/61NAYMNdb3L.jpg,639090,item_weight,5.0 ton,5.0,ton,27,
output_images/71C1ZrGmZ1S.jpg,271537,voltage,20.0 volt,20.0,volt,28,—F Parameter
output_images/51AaOKWND2L.jpg,881883,item_weight,6.0 ton,6.0,ton,27,
output_images/811aCltdV7L.jpg,208023,item_weight,3200.0 gram,3200.0,gram,11,
output_images/71Y-M5vvwnL.jpg,208023,item_weight,3200.0 gram,3200.0,gram,11,"encuentras
dentro"
output_images/71MbFO7eiiL.jpg,208023,item_weight,2.2223333344444455e+20 gram,2.2223333344444454,e,7,"anuncios
las letras
‘adhesivas poro
ersonalizor el
marco"
output_images/41j4SEPR77L.jpg,934747,item_weight,890.0 gram,890.0,gram,11,
output_images/71nOGmMwyeL.jpg,523149,item_weight,16.2 gram,16.2,gram,11,
output_images/51gJCE5t7jL.jpg,630390,item_weight,908.0 gram,908.0,gram,11,
output_images/61pSklSecpL.jpg,630390,item_weight,2.0 pound,2.0,pound,25,
output_images/6155gfEynsL.jpg,630390,item_weight,0.1 gram,0.1,gram,11,ae
output_images/710gR9uaETL.jpg,630390,item_weight,2.0 pound,2.0,pound,25,
output_images/719Rm8oJ4UL.jpg,881883,item_weight,12.0 ton,12.0,ton,27,
output_images/41kEE28CpTL.jpg,639090,item_weight,130.0 gram,130.0,gram,11,
output_images/71rdOy8oVnL.jpg,225091,item_weight,5.0 kilogram,5.0,kilogram,14,
output_images/61WbA7AbfML.jpg,993359,item_weight,100 gram,100.0,gram,11,
output_images/716sMOgdG5L.jpg,529606,item_weight,15 millilitre,15.0,millilitre,20,
output_images/61g5jh6GTUL.jpg,149159,item_weight,6.0 kilogram,6.0,kilogram,14,
output_images/51s1J3rUFfL.jpg,299791,item_weight,14.0 gram,14.0,gram,11,"as
(=)
yr

at oy
“inane"
output_images/71pAmvVQPVL.jpg,752266,item_weight,2.4 gram,2.4,gram,11,"9g
@
q"
output_images/61w1xF7ODdL.jpg,860821,voltage,3.7 volt,3.7,volt,28,
output_images/61w1xF7ODdL.jpg,860821,wattage,"[1.0, 2.0] watt",,,0,
output_images/716XovdGQsS.jpg,767202,item_weight,0.0 gram,0.0,gram,11,
output_images/71hirDMYDDL.jpg,276700,wattage,1910.269 watt,1910.269,watt,29,
output_images/61ipNi9r6BL.jpg,844474,item_weight,0.55 kilogram,0.55,kilogram,14,"ga Btn Mem Res
‘reathable & Easy 10 Gan
Weigh 0.26"
output_images/61dGIorsUgL.jpg,844474,item_weight,0.55 kilogram,0.55,kilogram,14,"@
ape"
output_images/51NobOLlTML.jpg,675317,item_weight,5.0 kilogram,5.0,kilogram,14,
output_images/51o6rsIo9eL.jpg,892291,wattage,7.5 watt,7.5,watt,29,"Wireless charging
Putit down and charge it"
output_images/61iWpJCJ2rL.jpg,442321,item_weight,50.0 kilogram,50.0,kilogram,14,
output_images/51sNXh8pyLL.jpg,299791,item_weight,12.4 gram,12.4,gram,11,"Chain length
41+5cm"
output_images/41uQ2PYOUXL.jpg,529606,item_weight,90 gram,90.0,gram,11,
output_images/41NOSe7Fk0L.jpg,529606,item_weight,90 gram,90.0,gram,11,
output_images/61yL6Soti5L.jpg,969033,maximum_weight_recommendation,45 kilogram,45.0,kilogram,14,
output_images/71Umlzg+r0L.jpg,273748,item_weight,0.86 kilogram,0.86,kilogram,14,
output_images/61vHMEf44oL.jpg,442321,item_weight,15.0 kilogram,15.0,kilogram,14,
output_images/61SwpmplcUL.jpg,993359,item_weight,50 gram,50.0,gram,11,
output_images/31wd1yT5p2S.jpg,397856,item_weight,134 milligram,134.0,milligram,19,
output_images/41Pn-+BZnPS.jpg,397856,item_weight,134 milligram,134.0,milligram,19,
output_images/51KwNKzvLdL.jpg,397856,item_weight,134 milligram,134.0,milligram,19,
output_images/31SY13wqlQL.jpg,397856,item_weight,1.54 milligram,1.54,milligram,19,
output_images/61RskHhF+tL.jpg,204245,maximum_weight_recommendation,150 kilogram,150.0,kilogram,14,
output_images/71wcQj0Je9L.jpg,639090,item_weight,455 gram,455.0,gram,11,
output_images/71zuYw0Y05L.jpg,639090,item_weight,455 gram,455.0,gram,11,
output_images/91sAQQxkvgL.jpg,601746,item_weight,5037823 gram,5037823.0,gram,11,
output_images/91AHnn3iAHL.jpg,365637,item_weight,150 gram,150.0,gram,11,
output_images/71EHcFDPAvL.jpg,156839,maximum_weight_recommendation,15 kilogram,15.0,kilogram,14,
output_images/71-R3GQDmFL.jpg,801829,maximum_weight_recommendation,330 pound,330.0,pound,25,Product
output_images/61VjtfzmmtL.jpg,523149,item_weight,5.0 gram,5.0,gram,11,"Black Plated

hidns:60m
0S8ney

Neth"
output_images/61PIXf8JTOL.jpg,375816,item_weight,24.0 pound,24.0,pound,25,
output_images/81p+5vNHPUL.jpg,375816,item_weight,10.1 ounce,10.1,ounce,22,
output_images/81kXCdMTzEL.jpg,375816,item_weight,288.0 gram,288.0,gram,11,
output_images/81dEnzM96OL.jpg,375816,item_weight,288.0 gram,288.0,gram,11,
output_images/713dZidOeOL.jpg,375816,item_weight,8.0 ounce,8.0,ounce,22,
output_images/71vm5+Csf7L.jpg,375816,item_weight,288.0 gram,288.0,gram,11,"KEURIG

whe

gis FRENCH

stanaucxs®

ame ROAST"
output_images/71+CbDxsEmL.jpg,730429,item_weight,10.0 gram,10.0,gram,11,
output_images/917LQdSu7IL.jpg,939129,item_weight,50.0 pound,50.0,pound,25,
output_images/71xMVFBw3uL.jpg,801829,item_weight,4.5 kilogram,4.5,kilogram,14,
output_images/61d1pOTbJdL.jpg,993359,item_weight,55 gram,55.0,gram,11,"i keya FI
KASH

PAPRIKA,

MIRI PAPRIKA
POWDER

8] KASH!"
output_images/71ClTU-qxeL.jpg,529606,item_weight,2.14 ounce,2.14,ounce,22,
output_images/71Jh8zvLwrL.jpg,529606,item_weight,60 gram,60.0,gram,11,"sje
poo

wars
INSIDE THE
‘Box"
output_images/71gCp3tvpVL.jpg,529606,item_weight,0.3333333333333333 ounce,0.3333333333333333,ounce,22,
output_images/71eLz0beioL.jpg,446789,maximum_weight_recommendation,300 kilogram,300.0,kilogram,14,
output_images/81ifpcGCE3L.jpg,308856,item_weight,10 kilogram,10.0,kilogram,14,
output_images/61PjmhugCjL.jpg,308856,item_weight,10 kilogram,10.0,kilogram,14,
output_images/71pkRodxZcL.jpg,308856,item_weight,5 kilogram to 10 kilogram,5.0,kilogram,14,"DAILY FEEDING GUIDE™

FOR MOTHER
Aah atadhad

bd
er Wt |g ||
Sa

eee] ‘s] | tht |
ee ae |"
output_images/71nBqc06+RL.jpg,488883,maximum_weight_recommendation,350 pound,350.0,pound,25,BPBE/SE
output_images/61g7bruJVXS.jpg,630869,item_weight,23 gram,23.0,gram,11,"ie2 te 7em

ae Koa

Material: Alloy
Weight:239"
output_images/51vDLJoqMWL.jpg,524635,item_weight,20 gram,20.0,gram,11,
output_images/61nKU7lM3FL.jpg,107694,item_weight,"[20.0, 50.0] pound",,,0,
output_images/81YUrjLsTBL.jpg,149159,item_weight,60.0 kilogram,60.0,kilogram,14,
output_images/816+aHntUDL.jpg,459516,item_volume,200.0 millilitre,200.0,millilitre,20,
output_images/71hCyPCNifL.jpg,208023,item_weight,30.0 gram,30.0,gram,11,"PERSONLICHES
GELOGESCHENK

PERSONALISIERT"
output_images/91yBEPg9McL.jpg,208023,item_weight,80.0 gram,80.0,gram,11,
output_images/81wZ3djZr2L.jpg,208023,item_weight,310.0 gram,310.0,gram,11,
output_images/81Brq772OZL.jpg,208023,item_weight,30.0 gram,30.0,gram,11,
output_images/81NjwclCjdL.jpg,150535,item_weight,1.8 kilogram,1.8,kilogram,14,
output_images/71Clzg7QEvS.jpg,675317,item_weight,0.17 pound,0.17,pound,25,
output_images/81SH40UZ+FL.jpg,558374,item_weight,28.0 gram,28.0,gram,11,
output_images/71bxShk8DNL.jpg,273748,item_weight,1.75 pound,1.75,pound,25,"‘SIZE INFORMATION

175 pounds

PAD PRO"
output_images/5102DT+7-3L.jpg,630869,item_weight,11.5 gram,11.5,gram,11,"ew
"" ay
Pia gael

Weight 1.59"
output_images/61msoCUFbdL.jpg,630869,item_weight,11.52 gram,11.52,gram,11,
output_images/81-8eLbIKgL.jpg,752266,wattage,33.0 watt,33.0,watt,29,
output_images/71Y-MJcL7xL.jpg,752266,wattage,1080.0 watt,1080.0,watt,29,
output_images/71+JcrSYmPL.jpg,752266,wattage,1080.0 watt,1080.0,watt,29,
output_images/81u9NFxuyIL.jpg,881883,item_weight,4.0 ton,4.0,ton,27,
output_images/61M4eGs+GCL.jpg,487566,item_weight,1.0 ton,1.0,ton,27,
output_images/61E+3rVsrUL.jpg,730429,item_weight,320.0 gram,320.0,gram,11,
output_images/61qDsVycgjL.jpg,844474,item_weight,1.43 pound,1.43,pound,25,"[SPACIOUS & LIGHTWEIGHT

wei
TARLE/O.65KG"
output_images/81rOqV2HhsL.jpg,844474,item_weight,0.8 kilogram,0.8,kilogram,14,
output_images/818GuvfQEPL.jpg,658003,item_weight,400.0 gram,400.0,gram,11,eVv—X—
output_images/41a+zx9TUJL.jpg,934747,item_weight,3.0 gram,3.0,gram,11,"_>-@

>a"
output_images/51afwZcAcIL.jpg,639090,item_weight,105.0 gram,105.0,gram,11,brownie
output_images/51na9ql85HL.jpg,675317,item_weight,7.35 ounce,7.35,ounce,22,
output_images/71QHkPcNSLL.jpg,487566,item_weight,220.0 gram,220.0,gram,11,FE _ Saving More Heating Bills
output_images/61V4VBuYf8L.jpg,934747,item_weight,3.142 gram,3.142,gram,11,
output_images/71LzjKcQxxL.jpg,641642,voltage,94.0 volt,94.0,volt,28,
output_images/61VSV41acTL.jpg,433914,item_weight,100.0 kilogram,100.0,kilogram,14,
output_images/61R6R3e+c5L.jpg,934747,item_weight,1.5 kilogram,1.5,kilogram,14,"Ultra-thin 0.5mm

pe maximum being wits 8g
veg"
output_images/51Gl473ThQL.jpg,299791,item_weight,6.0 gram,6.0,gram,11,
output_images/71T5kG6q7zL.jpg,442321,item_weight,110.0 kilogram,110.0,kilogram,14,
output_images/61cgSkpMUBL.jpg,630869,item_weight,29.0 gram,29.0,gram,11,"cei eee

egg"
output_images/51xyd9ghQKL.jpg,241608,item_weight,2.0 gram,2.0,gram,11,
output_images/61vyje7wFRL.jpg,273748,item_weight,0.66 pound,0.66,pound,25,
output_images/71Dd47cHsxL.jpg,416664,wattage,50.0 watt,50.0,watt,29,
output_images/61V9w8+BpIL.jpg,609802,item_weight,36.0 gram,36.0,gram,11,"ees

il,
Ae) A Ear"
output_images/719603AFzhL.jpg,731252,item_weight,0.8 ton,0.8,ton,27,
output_images/71qtRdlQqsL.jpg,308856,item_weight,400.0 gram,400.0,gram,11,fparrorD)
output_images/51ODi9-QapL.jpg,648011,wattage,55.0 watt,55.0,watt,29,
output_images/71jcWw9wdCL.jpg,523149,item_weight,5.5 gram,5.5,gram,11,
output_images/71edu5cngML.jpg,299791,item_weight,24.6 gram,24.6,gram,11,"3164 Stainless see

hain lengthens
Net Weight: 28.56 (pendontechan}"
output_images/71yNlcwQnuL.jpg,281678,item_weight,1.8 ounce,1.8,ounce,22,
output_images/71xANFJjeHL.jpg,281678,item_weight,1.8 ounce,1.8,ounce,22,
output_images/71f2qjV2GfL.jpg,281678,item_weight,2.5 gram,2.5,gram,11,
output_images/61fpZBR7XlL.jpg,523149,item_weight,14.7 gram,14.7,gram,11,Wiig: 14.79
output_images/81uJ4g6SjtL.jpg,750220,item_weight,300 gram,300.0,gram,11,"Aifornin

pitted ‘prunes"
output_images/81uKHGIjUHL.jpg,750220,item_weight,300 gram,300.0,gram,11,
output_images/31rCd+ccXHL.jpg,750220,item_weight,300 gram,300.0,gram,11,
output_images/81Xp1LviCCL.jpg,609802,item_weight,1.5 ounce,1.5,ounce,22,
output_images/71Y0r-R9obL.jpg,750220,item_weight,100 gram,100.0,gram,11,
output_images/71+1feQ9OuL.jpg,750220,item_weight,100 gram,100.0,gram,11,
output_images/61qf984dXuL.jpg,750220,item_weight,100 gram,100.0,gram,11,
output_images/61OIDIEgWAS.jpg,639090,item_weight,90 gram,90.0,gram,11,"a

fel!

EXOTICDARK y

‘CALIFORNIAN ALMONDS -
BLACKBERRY

3"
output_images/41LZv1WrfgL.jpg,810266,item_weight,190 gram,190.0,gram,11,
output_images/71yMJLfVyGL.jpg,731432,item_weight,1200 milligram,1200.0,milligram,19,"4
‘ORGANIC

Berberine"
output_images/61rN2FsbrgL.jpg,801829,maximum_weight_recommendation,120 kilogram,120.0,kilogram,14,
output_images/61TQv+8PuFL.jpg,120569,item_weight,180 gram,180.0,gram,11,
output_images/61O2eMiggoL.jpg,969033,maximum_weight_recommendation,10 pound,10.0,pound,25,
output_images/61LfIueSzjL.jpg,308856,item_weight,50.0 kilogram,50.0,kilogram,14,
output_images/71-IU60x4vL.jpg,524635,item_weight,5.0 milligram,5.0,milligram,19,Slee}
output_images/81TmbdCBCiL.jpg,524635,item_weight,150.0 milligram,150.0,milligram,19,"Fall asleep fast, stay asleep longer J

Sleeptrex"
output_images/6166wmxbehL.jpg,731432,item_weight,1200.0 milligram,1200.0,milligram,19,TINNITUS
output_images/81tkLdlEQPL.jpg,731432,item_weight,1200.0 milligram,1200.0,milligram,19,
output_images/81xB-5LIyOL.jpg,731432,item_weight,1200.0 milligram,1200.0,milligram,19,"(MAXIMUM IMPROVE
MEMORY 8
CONCENTRATION,

=

ai |
=)
a"
output_images/61KJCRXHP0L.jpg,731432,item_weight,1200.0 milligram,1200.0,milligram,19,"_

peti"
output_images/711JfYTllSL.jpg,731432,item_weight,1200.0 milligram,1200.0,milligram,19,"HEALTHY TINNITUS FUNCTION

inns
|

9"
output_images/619HJfF-twL.jpg,675317,item_weight,5000.0 ton,5000.0,ton,27,
output_images/61wj40BBexL.jpg,523149,item_weight,7.0 gram,7.0,gram,11,
output_images/91TLeA32hSL.jpg,411423,item_weight,220.0 gram,220.0,gram,11,
output_images/911-Iki53ML.jpg,411423,item_weight,220.0 gram,220.0,gram,11,
output_images/91hw7jVyOPL.jpg,411423,item_weight,220.0 gram,220.0,gram,11,
output_images/61l2A8DOEYL.jpg,107694,item_weight,77.0 pound,77.0,pound,25,INCREASING BUOYANCY
output_images/81t3ekvL63L.jpg,130591,item_weight,272.0 kilogram,272.0,kilogram,14,
output_images/61-e0Gs+PXS.jpg,630869,item_weight,8.5 gram,8.5,gram,11,
output_images/71EsZF5cLcL.jpg,449021,item_weight,12.0 ounce,12.0,ounce,22,"SIZING GUIDE

BOXING GLOVES

CESS"
output_images/71DeEJpldxL.jpg,396159,item_weight,1.2 kilogram,1.2,kilogram,14,
output_images/71oRjMk7YTL.jpg,564709,item_weight,265.0 pound,265.0,pound,25,
output_images/812lHgtjNlL.jpg,281678,item_volume,250.0 millilitre,250.0,millilitre,20,
output_images/61PoPEF8IfL.jpg,881883,item_weight,230.0 gram,230.0,gram,11,
output_images/81ad+rQ9pmL.jpg,281678,item_weight,3.5 ounce,3.5,ounce,22,
output_images/71D74v7AkCL.jpg,529606,item_weight,80 gram,80.0,gram,11,
output_images/61bjHE7gZeL.jpg,529606,item_weight,80 gram,80.0,gram,11,Mysky Vasilla « White lowes
output_images/51EFpuTpqAL.jpg,529606,item_weight,80 gram,80.0,gram,11,
output_images/718WGo54sAL.jpg,529606,item_weight,80 gram,80.0,gram,11,
output_images/71rSe3fa7NL.jpg,226504,item_weight,100 kilogram,100.0,kilogram,14,"PRODUCT DIMENSIONS

Wt 100g, Nour dtr"
output_images/81O6vjFTf+L.jpg,558374,item_weight,6 gram,6.0,gram,11,
output_images/610XtvvYA0L.jpg,675317,item_weight,40.0 gram,40.0,gram,11,BRASS SOLID
output_images/61kEhxJTT7L.jpg,934747,item_weight,2.2 gram,2.2,gram,11,Propuct
output_images/61H8NdBhdSS.jpg,523149,item_weight,1.0 gram,1.0,gram,11,
output_images/618F0burMzL.jpg,550840,item_weight,1.4 ounce,1.4,ounce,22,
output_images/61jJ4XwzEYL.jpg,299791,item_weight,2.0 pound,2.0,pound,25,V
output_images/61L9O+gWaqL.jpg,825239,item_weight,4.9 kilogram,4.9,kilogram,14,
output_images/615BPuMrooL.jpg,299791,item_weight,7.3 gram,7.3,gram,11,
output_images/71-6PZjwE5L.jpg,752266,voltage,"[110.0, 120.0] volt",,,0,"2FT 1SW Linhable LED
‘Shop Light Fixture"
output_images/81ody4lxMkL.jpg,507619,item_weight,3.5 kilogram,3.5,kilogram,14,
output_images/71KkxA1Z2vL.jpg,487566,item_weight,22.0 pound,22.0,pound,25,"Breathable
Sleep Sack —
J"
output_images/811VMjLYuQL.jpg,281678,item_weight,85.0 gram,85.0,gram,11,
output_images/71bt+S-SaHL.jpg,281678,item_weight,85.0 gram,85.0,gram,11,
output_images/71IK6x5-S8L.jpg,752266,voltage,20.0 volt,20.0,volt,28,
output_images/61s9rbfCXnL.jpg,375816,item_weight,255.0 gram,255.0,gram,11,
output_images/71SRzplpawL.jpg,731432,item_weight,100.0 milligram,100.0,milligram,19,"DIM a0,
SOFTGELS 7

ca et"
output_images/71YyC548YqL.jpg,731432,item_weight,100.0 milligram,100.0,milligram,19,"DIM

100 MG
SOFTGELS )
ORMONE BALANCE
MENOPAUSE
HORMONAL ACNE*"
output_images/816wP7nXjEL.jpg,731432,item_weight,3.0 ounce,3.0,ounce,22,"‘jet led
‘Fae ono sean ane
WITH THE Di SUPPLEMENT"
output_images/81uLneSwWDL.jpg,731432,item_weight,100.0 milligram,100.0,milligram,19,
output_images/61UF9NlOkiL.jpg,179080,voltage,36.0 volt,36.0,volt,28,"Built-in Integrated
Li-ion Battery"
output_images/61-6cwDybCL.jpg,179080,voltage,36.0 volt,36.0,volt,28,"F26 PRO PARAMETER

Display
Damping
Tie

Botiery Controller

Charging ime Tronsmision

‘Motor Speed

Bicycle weight Bicycle size"
output_images/61-6cwDybCL.jpg,179080,item_weight,23.2 kilogram,23.2,kilogram,14,"F26 PRO PARAMETER

Display
Damping
Tie

Botiery Controller

Charging ime Tronsmision

‘Motor Speed

Bicycle weight Bicycle size"
output_images/51Dv4GjwyrL.jpg,731432,item_weight,80.0 microgram,80.0,microgram,18,"ABETTER KIND OF GUMMY!

EX
ogsuger 500010
Vitamin D3
1Serving
of Fiber ¢ —~
Natural Color = BOmeg

‘and Flavor Vitamin 2"
output_images/71eRsrKFx+L.jpg,299791,item_weight,1000.0 gram,1000.0,gram,11,"Tennis Letter Chain

© tnevertichaemion aa) >"
output_images/71D7x0W7pJL.jpg,983323,voltage,12.0 volt,12.0,volt,28,
output_images/713BCtO-THL.jpg,983323,voltage,12.0 volt,12.0,volt,28,
output_images/71ISU2WNAbL.jpg,983323,voltage,12.0 volt,12.0,volt,28,
output_images/71K3OgJvx+L.jpg,983323,voltage,12.0 volt,12.0,volt,28,
output_images/61gbNU1YarL.jpg,375816,item_weight,925.0 gram,925.0,gram,11,"Maxwell # Maxwell
HOUSE) Housed

ecu 0

cs
ros one rTM OY"
output_images/61HMu9VpxmL.jpg,487566,item_weight,105.0 gram,105.0,gram,11,
output_images/71sHe5Le24L.jpg,149159,item_weight,70.0 kilogram,70.0,kilogram,14,
output_images/51HPucJBbWL.jpg,281678,item_volume,150.0 millilitre,150.0,millilitre,20,
output_images/71NVjhwU2RL.jpg,630869,item_weight,25.4 gram,25.4,gram,11,
output_images/511y8Tg-TXL.jpg,299791,item_weight,4.1 gram,4.1,gram,11,
output_images/8113fC1QTBL.jpg,681445,item_weight,1.1 kilogram,1.1,kilogram,14,"it
:

~jaem 5 Bicol"
output_images/71Z7K6Scj7L.jpg,908443,item_weight,6.0 pound,6.0,pound,25,
output_images/51QYXSkiGrL.jpg,299791,item_weight,18.0 gram,18.0,gram,11,
output_images/91OdLxE-zBL.jpg,396159,item_weight,1100.0 gram,1100.0,gram,11,"HIGH-QUALITY
MICROFIBER TOWELS
PACK OF 4"
output_images/61MXcGeULzL.jpg,731432,item_weight,1000.0 milligram,1000.0,milligram,19,ADVANCED
output_images/61CA640fcwL.jpg,731432,item_weight,1000.0 milligram,1000.0,milligram,19,"_ RIZE LABS

sum pus
KETO
es"
output_images/71oU7XjdM6L.jpg,459516,item_weight,454.0 gram,454.0,gram,11,"VITAMATIC

Organic
Gotu Kola"
output_images/61ZCf8EgARL.jpg,459516,item_weight,1.0 gram,1.0,gram,11,"Supplement Facts

erg Sw 1)

rount er sering Ey

Teas ogane Gaston Ponce T9
‘anote Asia 2,

Imgrsins: Opis got tla pom"
output_images/51vsjViwtMS.jpg,731432,item_weight,374.0 gram,374.0,gram,11,
output_images/812eiX+l-KS.jpg,731432,item_weight,374.0 gram,374.0,gram,11,
output_images/81kYHL-XOCS.jpg,731432,item_weight,384.0 gram,384.0,gram,11,
output_images/61SSk6TCZkL.jpg,752266,wattage,24.0 watt,24.0,watt,29,
output_images/51bDJ9E19wL.jpg,709627,voltage,29.4 volt,29.4,volt,28,
output_images/31R8lceebUL.jpg,801837,item_weight,154.0 pound,154.0,pound,25,"SieChat

i

sen
xe

eae

ee

ia
oe

ee

me
ve

we

ew
ome"
output_images/81lyRW0QHzL.jpg,459516,item_weight,500.0 milligram,500.0,milligram,19,"elpessential

Valerian

Valertana

aleriana Oficinalis

Promotes Calm, Relaxation & a Restful Sleep”

Pree Cate jc) passe

500 mg

Capsules"
output_images/81VawxOQr1L.jpg,459516,item_weight,500.0 milligram,500.0,milligram,19,"‘Supplement Facts

Parana erat

ll il | I.
—"
output_images/618M03DWBqL.jpg,140266,item_weight,10.2 kilogram,10.2,kilogram,14,SIZE & WEIGHT
output_images/71Qrv5Yzf1L.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower,12,
output_images/51LHhpJ27eS.jpg,731432,item_weight,"[16.0, 20.0] ounce",,,0,
output_images/51eRY-XOEoL.jpg,731432,item_weight,3.0 gram,3.0,gram,11,"Hydrate Watermelon

ae O)"
output_images/71BLdsiHzkL.jpg,397856,item_weight,900.0 milligram,900.0,milligram,19,
output_images/61+CWhlK68L.jpg,397856,item_weight,400.0 milligram,400.0,milligram,19,MNM LOZENGES WITH
output_images/71AyK4SFwQL.jpg,397856,item_weight,900.0 milligram,900.0,milligram,19,Glorfktion”
